Id,SalePrice
2735,138268.43048820394
2736,139523.46846999403
2737,123098.7997259755
2738,125436.25394802357
2739,162757.47821247304
2740,138850.60447644556
2741,153893.37093559073
2742,156550.28558504282
2743,163299.65479866398
2744,166642.5191360778
2745,138928.2192725446
2746,141582.69514528813
2747,142903.18812798327
2748,127930.03320386123
2749,135338.1811101635
2750,131179.4381048694
2751,135969.6931521136
2752,173321.61338041286
2753,149984.82877323963
2754,233586.55656956084
2755,127771.41821874357
2756,93879.97888373317
2757,69778.41798956474
2758,72723.10112830496
2759,163557.81920811668
2760,123098.47972467206
2761,146543.66820215867
2762,141418.23264676903
2763,185460.85466951528
2764,141240.54762794502
2765,259484.49661458464
2766,141691.4275229812
2767,89097.56495926388
2768,112900.08826420963
2769,125942.67074739456
2770,131164.09874483343
2771,109661.85447338314
2772,113205.98197127644
2773,159783.32688741488
2774,140747.60600904262
2775,125896.79884120215
2776,128147.33484291597
2777,137772.13006773734
2778,103811.62324119594
2779,123129.6969024985
2780,93857.33353673687
2781,103984.95106981226
2782,99136.33229817872
2783,105852.801032402
2784,124966.86146041453
2785,141033.4678712279
2786,68929.67622665808
2787,123931.27783989531
2788,72364.52386018496
2789,170192.7362851018
2790,92696.6122215232
2791,119919.50606117905
2792,58125.278181186804
2793,170592.46565044453
2794,96037.34213767547
2795,122359.25874495858
2796,104121.16191289786
2797,195091.0062828606
2798,102760.81718976091
2799,120842.23989165809
2800,67693.29119523501
2801,116643.23260434315
2802,131168.32310361761
2803,147966.98071810717
2804,130917.02802803299
2805,103761.03937424236
2806,84910.27364613977
2807,149035.32872649014
2808,157661.10000062658
2809,136746.0413239435
2810,130772.61060711165
2811,163231.0114994734
2812,148748.85161150957
2813,135799.3249572651
2814,139484.55420308543
2815,92137.93791948174
2816,266996.9306764024
2817,156448.7647141989
2818,134469.48156687224
2819,171004.27487495635
2820,142581.77398248465
2821,123290.39067820222
2822,183825.50173591304
2823,303427.00509661634
2824,174434.74571223214
2825,164292.56111695166
2826,135589.26891546792
2827,138811.80979177318
2828,197817.85540700925
2829,221830.2272658889
2830,221468.64374140324
2831,176712.82053962076
2832,248090.09765427903
2833,285632.73332697555
2834,208113.21656476075
2835,209554.02793174353
2836,194500.20248097976
2837,152768.61147613515
2838,154658.9213788766
2839,184394.25865324648
2840,202044.7482122357
2841,209369.3818641603
2842,233496.06736613653
2843,151774.6500331154
2844,169548.43898554324
2845,117441.05471726386
2846,212175.00341082763
2847,207318.81905386123
2848,217784.19517972585
2849,197453.6489024125
2850,272719.7600246391
2851,218082.95075771637
2852,229433.1419486507
2853,240982.3588275244
2854,139424.37930737346
2855,208067.38202132966
2856,197514.16572188598
2857,184933.64582248623
2858,198010.5185437848
2859,120167.79414081077
2860,128472.8380476328
2861,125938.73885909814
2862,191865.8089171489
2863,129563.65959593946
2864,226210.56598843724
2865,142252.29449792023
2866,131119.0492576564
2867,91377.10515480083
2868,88842.10785115167
2869,109469.73700770696
2870,123499.70952646686
2871,93590.88959020964
2872,48953.54729622501
2873,96920.88690610432
2874,143589.76730938684
2875,121865.7242576992
2876,152998.651532413
2877,149009.20457177938
2878,168644.24271391775
2879,133332.41209132897
2880,105149.28480856659
2881,155477.6428035633
2882,176772.7318716672
2883,183500.90232195746
2884,177354.94342941517
2885,186084.73435203105
2886,235633.38644371828
2887,97930.46197599662
2888,131708.85228273945
2889,56674.28585679968
2890,85184.0386242926
2891,138175.27722040657
2892,45569.39055123127
2893,74418.6997056224
2894,56201.3209599127
2895,339055.35477139376
2896,271999.43963220663
2897,198525.91682141597
2898,147290.77069367576
2899,200307.3271907585
2900,157698.42177063887
2901,196213.5517264874
2902,188860.06233604104
2903,328679.49756446347
2904,328139.5004646884
2905,92998.50809504952
2906,203706.78804310496
2907,112992.83297913772
2908,135185.0835415311
2909,140426.6489102469
2910,75311.16739225798
2911,76058.85462239999
2912,154071.89439716368
2913,80387.8203669966
2914,70467.05676090985
2915,77088.55878036801
2916,79206.82497810741
2917,166033.92732817295
2918,122966.81739453164
2919,206823.52414267685
